Gene name	Chromosome/scaffold name	Strand direction	Transcript	Intron/Exon	Intron/Exon number	Start (bp)	End (bp)	Length
CG30288	chr2R	Rev	NM_001103928	Intron	3	21519748	21519814	67
CG30288	chr2R	Rev	NM_001103928	Intron	2	21519982	21520038	57
CG30288	chr2R	Rev	NM_001103928	Intron	1	21520082	21520143	62
CG33226	chr2R	Rev	NM_206195	Intron	3	21538669	21538722	54
CG33226	chr2R	Rev	NM_206195	Intron	2	21538902	21538958	57
CG33226	chr2R	Rev	NM_206195	Intron	1	21539002	21539055	54
CG30286	chr2R	Rev	NM_166460	Intron	3	21536182	21536244	63
CG30286	chr2R	Rev	NM_166460	Intron	2	21536424	21536481	58
CG30286	chr2R	Rev	NM_166460	Intron	1	21536528	21536582	55
CG30287	chr2R	Rev	NM_166461	Intron	3	21537387	21537439	53
CG30287	chr2R	Rev	NM_166461	Intron	2	21537616	21537667	52
CG30287	chr2R	Rev	NM_166461	Intron	1	21537717	21537778	62
CG30289	chr2R	Rev	NM_166459	Intron	2	21521120	21521177	58
CG30289	chr2R	Rev	NM_166459	Intron	1	21521403	21521616	214
PTP-ER	chr2R	Rev	NM_166465	Intron	1	21621274	21621330	57
CG10433	chr2R	Rev	NM_001299754	Intron	3	21606194	21606467	274
CG10433	chr2R	Rev	NM_001299754	Intron	2	21606618	21606680	63
CG10433	chr2R	Rev	NM_001299754	Intron	1	21607343	21607510	168
CG10494	chr2R	Rev	NM_137742	Intron	3	21517922	21517980	59
CG10494	chr2R	Rev	NM_137742	Intron	2	21518398	21518456	59
CG10494	chr2R	Rev	NM_137742	Intron	1	21518871	21518925	55
CG15673	chr2R	Rev	NM_137747	Intron	2	21609067	21609778	712
CG15673	chr2R	Rev	NM_137747	Intron	1	21609959	21612782	2824
CG18870	chr2R	Rev	NM_001299755	Intron	2	21615738	21615804	67
CG18870	chr2R	Rev	NM_001299755	Intron	1	21616587	21616645	59
CG30283	chr2R	Rev	NM_137743	Intron	3	21539997	21540053	57
CG30283	chr2R	Rev	NM_137743	Intron	2	21540194	21540247	54
CG30283	chr2R	Rev	NM_137743	Intron	1	21540291	21540347	57
TAF1C-like	chr2R	Rev	NM_137741	Intron	1	21501548	21501624	77
clt	chr2R	Rev	NM_080523	Intron	3	21618391	21618453	63
clt	chr2R	Rev	NM_080523	Intron	2	21618678	21618736	59
clt	chr2R	Rev	NM_080523	Intron	1	21618863	21618915	53
CG30403	chr2R	Rev	NM_166478	Intron	1	21710670	21711120	451
CG42379	chr2R	Rev	NM_001144262	Intron	2	21669481	21669536	56
CG42379	chr2R	Rev	NM_001144262	Intron	1	21669694	21669754	61
CG42380	chr2R	Rev	NM_001144264	Intron	2	21669481	21669536	56
CG42380	chr2R	Rev	NM_001144264	Intron	1	21669694	21669754	61
CG42381	chr2R	Rev	NM_001144261	Intron	2	21669481	21669536	56
CG42381	chr2R	Rev	NM_001144261	Intron	1	21669694	21669754	61
CG42497	chr2R	Rev	NM_001169771	Intron	2	21690475	21690637	163
CG42497	chr2R	Rev	NM_001169771	Intron	1	21691001	21691071	71
Tango11	chr2R	Rev	NM_166481	Intron	2	21717697	21719080	1384
Tango11	chr2R	Rev	NM_166481	Intron	1	21719684	21719854	171
twz	chr2R	Rev	NM_001259520	Intron	5	21561592	21561793	202
twz	chr2R	Rev	NM_001259520	Intron	4	21562282	21562543	262
twz	chr2R	Rev	NM_001259520	Intron	3	21562652	21570761	8110
twz	chr2R	Rev	NM_001259520	Intron	2	21570825	21571416	592
twz	chr2R	Rev	NM_001259520	Intron	1	21571809	21575981	4173
CG30285	chr2R	Rev	NM_166473	Intron	1	21688391	21688458	68
CG9865	chr2R	Rev	NM_137756	Intron	2	21669481	21669536	56
CG9865	chr2R	Rev	NM_137756	Intron	1	21669694	21669754	61
CngB	chr2R	Rev	NM_137763	Intron	5	21693660	21693717	58
CngB	chr2R	Rev	NM_137763	Intron	4	21694148	21694209	62
CngB	chr2R	Rev	NM_137763	Intron	3	21694360	21694415	56
CngB	chr2R	Rev	NM_137763	Intron	2	21696042	21696598	557
CngB	chr2R	Rev	NM_137763	Intron	1	21696687	21697059	373
HmgZ	chr2R	Rev	NM_001299766	Intron	2	21698305	21698387	83
HmgZ	chr2R	Rev	NM_001299766	Intron	1	21698601	21707624	9024
Rae1	chr2R	Rev	NM_137753	Intron	1	21659476	21659524	49
Tbp	chr2R	Rev	NM_079081	Intron	1	21686606	21686669	64
Tim10	chr2R	Rev	NM_137762	Intron	2	21690475	21690637	163
Tim10	chr2R	Rev	NM_137762	Intron	1	21691001	21691071	71
CG13492	chr2R	Rev	NM_166487	Intron	5	21822407	21822472	66
CG13492	chr2R	Rev	NM_166487	Intron	4	21822589	21822654	66
CG13492	chr2R	Rev	NM_166487	Intron	3	21827710	21827781	72
CG13492	chr2R	Rev	NM_166487	Intron	2	21828920	21828989	70
CG13492	chr2R	Rev	NM_166487	Intron	1	21830000	21831290	1291
CG34040	chr2R	Rev	NM_001038874	Intron	1	21833095	21833165	71
CG4377	chr2R	Rev	NM_137770	Intron	2	21835826	21835889	64
pirk	chr2R	Rev	NM_001299757	Intron	1	21662505	21662687	183
CG34029	chr2R	Rev	NM_001038875	Intron	1	21971187	21971245	59
CG4363	chr2R	Rev	NM_137769	Intron	2	21834560	21834621	62
CG4363	chr2R	Rev	NM_137769	Intron	1	21834774	21834842	69
CG43742	chr2R	Rev	NM_001274201	Intron	6	21935400	21935458	59
CG43742	chr2R	Rev	NM_001274201	Intron	5	21935590	21935649	60
CG43742	chr2R	Rev	NM_001274201	Intron	4	21935705	21935762	58
CG43742	chr2R	Rev	NM_001274201	Intron	3	21936255	21936324	70
CG43742	chr2R	Rev	NM_001274201	Intron	2	21936486	21936539	54
CG43742	chr2R	Rev	NM_001274201	Intron	1	21936586	21936638	53
CG4377	chr2R	Rev	NM_137770	Intron	1	21836045	21836102	58
CG4386	chr2R	Rev	NM_137767	Intron	1	21799966	21800030	65
Gr58b	chr2R	Rev	NM_079084	Intron	1	21978602	21978658	57
dany	chr2R	Rev	NM_166493	Intron	2	21986388	21986442	55
dany	chr2R	Rev	NM_166493	Intron	1	21986679	21986748	70
lox2	chr2R	Rev	NM_079082	Intron	3	21790005	21790059	55
lox2	chr2R	Rev	NM_079082	Intron	2	21790218	21790291	74
lox2	chr2R	Rev	NM_079082	Intron	1	21791238	21791337	100
CG11073	chr2R	Rev	NM_001169774	Intron	3	22092060	22092141	82
CG11073	chr2R	Rev	NM_001169774	Intron	2	22092718	22094523	1806
CG11474	chr2R	Rev	NM_166504	Intron	4	22071708	22071765	58
CG11474	chr2R	Rev	NM_166504	Intron	3	22072633	22072797	165
CG11474	chr2R	Rev	NM_166504	Intron	2	22072895	22072961	67
CG11474	chr2R	Rev	NM_166504	Intron	1	22073068	22073211	144
CG44163	chr2R	Rev	NM_001274202	Intron	2	22090921	22090974	54
CG44163	chr2R	Rev	NM_001274202	Intron	1	22091057	22091112	56
CG13501	chr2R	Rev	NM_001299773	Intron	5	22059860	22059911	52
CG2921	chr2R	Rev	NM_137791	Intron	3	22073905	22073966	62
CG2921	chr2R	Rev	NM_137791	Intron	2	22074700	22074754	55
CG2921	chr2R	Rev	NM_137791	Intron	1	22074872	22074928	57
GM130	chr2R	Rev	NM_137798	Intron	3	22125582	22125640	59
GM130	chr2R	Rev	NM_137798	Intron	2	22126154	22126208	55
GM130	chr2R	Rev	NM_137798	Intron	1	22127205	22127305	101
CG11170	chr2R	Rev	NM_166516	Intron	1	22178497	22182762	4266
CG13501	chr2R	Rev	NM_001299773	Intron	4	22060062	22060111	50
CG13501	chr2R	Rev	NM_001299773	Intron	3	22060195	22060258	64
CG13501	chr2R	Rev	NM_001299773	Intron	2	22060506	22060563	58
CG13501	chr2R	Rev	NM_001299773	Intron	1	22060649	22061408	760
CG13502	chr2R	Rev	NM_001259526	Intron	1	22086567	22088450	1884
CG43393	chr2R	Rev	NM_001259527	Intron	2	22090214	22090290	77
CG43393	chr2R	Rev	NM_001259527	Intron	1	22090373	22090426	54
Oatp58Da	chr2R	Rev	NM_137813	Intron	5	22218698	22218755	58
Oatp58Da	chr2R	Rev	NM_137813	Intron	4	22219067	22219124	58
Oatp58Da	chr2R	Rev	NM_137813	Intron	3	22219967	22220029	63
Oatp58Da	chr2R	Rev	NM_137813	Intron	2	22220345	22220397	53
Oatp58Da	chr2R	Rev	NM_137813	Intron	1	22220628	22220682	55
Oatp58Db	chr2R	Rev	NM_137814	Intron	4	22221376	22221431	56
Oatp58Db	chr2R	Rev	NM_137814	Intron	3	22222600	22222659	60
Alp2	chr2R	Rev	NM_137810	Intron	2	22206650	22206718	69
Alp2	chr2R	Rev	NM_137810	Intron	1	22207410	22207561	152
CG30278	chr2R	Rev	NM_001299782	Intron	1	22217989	22218040	52
CG3045	chr2R	Rev	NM_137802	Intron	4	22172951	22173006	56
CG3045	chr2R	Rev	NM_137802	Intron	3	22173568	22173625	58
CG3045	chr2R	Rev	NM_137802	Intron	2	22174112	22174167	56
CG3045	chr2R	Rev	NM_137802	Intron	1	22174260	22174315	56
CG3264	chr2R	Rev	NM_001299780	Intron	2	22209505	22209562	58
CG3264	chr2R	Rev	NM_001299780	Intron	1	22210257	22210318	62
Liprin-gamma	chr2R	Rev	NM_001299787	Intron	13	22334881	22334940	60
Liprin-gamma	chr2R	Rev	NM_001299787	Intron	12	22334965	22335680	716
Liprin-gamma	chr2R	Rev	NM_001299787	Intron	11	22335793	22338800	3008
Liprin-gamma	chr2R	Rev	NM_001299787	Intron	10	22338946	22339045	100
Liprin-gamma	chr2R	Rev	NM_001299787	Intron	9	22339208	22339302	95
T3dh	chr2R	Rev	NM_057861	Intron	4	22331005	22331061	57
T3dh	chr2R	Rev	NM_057861	Intron	3	22331204	22331257	54
T3dh	chr2R	Rev	NM_057861	Intron	2	22331633	22331847	215
T3dh	chr2R	Rev	NM_057861	Intron	1	22331933	22331994	62
babos	chr2R	Rev	NM_001299790	Intron	2	22394554	22394611	58
babos	chr2R	Rev	NM_001299790	Intron	1	22394816	22401638	6823
CG10344	chr2R	Rev	NM_166534	Intron	2	22426255	22426312	58
CG10344	chr2R	Rev	NM_166534	Intron	1	22426627	22426681	55
Liprin-gamma	chr2R	Rev	NM_001299787	Intron	8	22339798	22339927	130
Liprin-gamma	chr2R	Rev	NM_001299787	Intron	7	22340128	22340576	449
Liprin-gamma	chr2R	Rev	NM_001299787	Intron	6	22340638	22340692	55
Liprin-gamma	chr2R	Rev	NM_001299787	Intron	5	22341596	22344713	3118
Liprin-gamma	chr2R	Rev	NM_001299787	Intron	4	22345294	22346043	750
Liprin-gamma	chr2R	Rev	NM_001299787	Intron	3	22346360	22346647	288
Liprin-gamma	chr2R	Rev	NM_001299787	Intron	2	22346710	22360253	13544
Liprin-gamma	chr2R	Rev	NM_001299787	Intron	1	22360289	22372776	12488
CG34445	chr2R	Rev	NM_001103950	Intron	1	22648134	22648193	60
CG45062	chr2R	Rev	NM_001299798	Intron	6	22473222	22473372	151
CG45062	chr2R	Rev	NM_001299798	Intron	5	22473523	22473582	60
CG45062	chr2R	Rev	NM_001299798	Intron	4	22473822	22473890	69
CG45062	chr2R	Rev	NM_001299798	Intron	3	22474066	22474251	186
CG45062	chr2R	Rev	NM_001299798	Intron	2	22474344	22474413	70
CG45062	chr2R	Rev	NM_001299798	Intron	1	22475986	22476041	56
CG45063	chr2R	Rev	NM_001299799	Intron	1	22477028	22477081	54
dnr1	chr2R	Rev	NM_001274208	Intron	3	22564427	22564493	67
dnr1	chr2R	Rev	NM_001274208	Intron	2	22565136	22565694	559
dnr1	chr2R	Rev	NM_001274208	Intron	1	22566690	22592323	25634
CG2852	chr2R	Rev	NM_166539	Intron	2	22645535	22645920	386
CG2852	chr2R	Rev	NM_166539	Intron	1	22646046	22646181	136
CG30195	chr2R	Rev	NM_137852	Intron	1	22646976	22647030	55
CG30196	chr2R	Rev	NM_166541	Intron	1	22655082	22655173	92
CG3732	chr2R	Rev	NM_137848	Intron	2	22639481	22639536	56
CG3732	chr2R	Rev	NM_137848	Intron	1	22639854	22639930	77
CG4329	chr2R	Rev	NM_137843	Intron	4	22611579	22611645	67
CG4329	chr2R	Rev	NM_137843	Intron	3	22611816	22611864	49
CG4329	chr2R	Rev	NM_137843	Intron	2	22612791	22612878	88
CG4329	chr2R	Rev	NM_137843	Intron	1	22612963	22613020	58
CG43325	chr2R	Rev	NM_137855	Intron	2	22655754	22655822	69
CG43325	chr2R	Rev	NM_137855	Intron	1	22656465	22656616	152
Cyp6d2	chr2R	Rev	NM_137854	Intron	3	22652845	22652914	70
Cyp6d2	chr2R	Rev	NM_137854	Intron	2	22653164	22653219	56
Cyp6d2	chr2R	Rev	NM_137854	Intron	1	22653666	22653738	73
RpS24	chr2R	Rev	NM_137849	Intron	1	22641106	22641353	248
CG3746	chr2R	Rev	NM_001299806	Intron	1	22649344	22649407	64
CG4294	chr2R	Rev	NM_137840	Intron	6	22601148	22601212	65
CG4294	chr2R	Rev	NM_137840	Intron	5	22601371	22601529	159
CG4294	chr2R	Rev	NM_137840	Intron	4	22601816	22601947	132
CG4294	chr2R	Rev	NM_137840	Intron	3	22602227	22602288	62
CG4294	chr2R	Rev	NM_137840	Intron	2	22602669	22602725	57
CG4294	chr2R	Rev	NM_137840	Intron	1	22605179	22605262	84
Cdk9	chr2R	Rev	NM_057878	Intron	3	22636874	22636941	68
Cdk9	chr2R	Rev	NM_057878	Intron	2	22637200	22637258	59
Cdk9	chr2R	Rev	NM_057878	Intron	1	22637344	22637405	62
Ugt58Fa	chr2R	Rev	NM_001299805	Intron	3	22643287	22643342	56
Ugt58Fa	chr2R	Rev	NM_001299805	Intron	2	22643431	22643491	61
Ugt58Fa	chr2R	Rev	NM_001299805	Intron	1	22643654	22643804	151
CG43326	chr2R	Rev	NM_001259535	Intron	2	22655754	22655822	69
CG43326	chr2R	Rev	NM_001259535	Intron	1	22656465	22656616	152
CG42260	chr2R	Rev	NM_137873	Intron	10	22744183	22744251	69
CG42260	chr2R	Rev	NM_137873	Intron	9	22744398	22744510	113
CG42260	chr2R	Rev	NM_137873	Intron	8	22744737	22745044	308
CG42260	chr2R	Rev	NM_137873	Intron	7	22745213	22746887	1675
CG42260	chr2R	Rev	NM_137873	Intron	6	22747026	22747135	110
CG42260	chr2R	Rev	NM_137873	Intron	5	22747278	22747366	89
CG42260	chr2R	Rev	NM_137873	Intron	4	22747519	22757864	10346
CG42260	chr2R	Rev	NM_137873	Intron	3	22758932	22759050	119
CG30259	chr2R	Rev	NM_137864	Intron	4	22701870	22701925	56
CG30259	chr2R	Rev	NM_137864	Intron	3	22702505	22703418	914
CG30259	chr2R	Rev	NM_137864	Intron	2	22703643	22703934	292
CG30259	chr2R	Rev	NM_137864	Intron	1	22704188	22704257	70
Obp58c	chr2R	Rev	NM_137866	Intron	2	22706154	22706213	60
Obp58c	chr2R	Rev	NM_137866	Intron	1	22706563	22706618	56
robo1	chr2R	Rev	NM_057551	Intron	17	22695313	22695387	75
robo1	chr2R	Rev	NM_057551	Intron	16	22695720	22695776	57
robo1	chr2R	Rev	NM_057551	Intron	15	22696010	22696071	62
robo1	chr2R	Rev	NM_057551	Intron	14	22696364	22696418	55
robo1	chr2R	Rev	NM_057551	Intron	13	22696694	22696751	58
robo1	chr2R	Rev	NM_057551	Intron	12	22696951	22697014	64
robo1	chr2R	Rev	NM_057551	Intron	11	22697108	22697165	58
robo1	chr2R	Rev	NM_057551	Intron	10	22697337	22697401	65
robo1	chr2R	Rev	NM_057551	Intron	9	22697484	22697544	61
robo1	chr2R	Rev	NM_057551	Intron	8	22697706	22697771	66
robo1	chr2R	Rev	NM_057551	Intron	7	22697855	22697911	57
robo1	chr2R	Rev	NM_057551	Intron	6	22698392	22698451	60
robo1	chr2R	Rev	NM_057551	Intron	5	22698906	22698965	60
robo1	chr2R	Rev	NM_057551	Intron	4	22699085	22699195	111
robo1	chr2R	Rev	NM_057551	Intron	3	22699377	22699612	236
robo1	chr2R	Rev	NM_057551	Intron	2	22699735	22699801	67
robo1	chr2R	Rev	NM_057551	Intron	1	22700035	22700877	843
CG3499	chr2R	Rev	NM_001274213	Intron	8	22883826	22883900	75
CG3499	chr2R	Rev	NM_001274213	Intron	7	22884292	22884347	56
CG3499	chr2R	Rev	NM_001274213	Intron	6	22884662	22884719	58
CG3499	chr2R	Rev	NM_001274213	Intron	5	22884803	22884907	105
CG3499	chr2R	Rev	NM_001274213	Intron	4	22885001	22885053	53
CG3499	chr2R	Rev	NM_001274213	Intron	3	22885244	22885296	53
CG3499	chr2R	Rev	NM_001274213	Intron	2	22885357	22885413	57
CG3499	chr2R	Rev	NM_001274213	Intron	1	22885812	22885915	104
Nup214	chr2R	Rev	NM_143782	Intron	7	22919072	22919164	93
Nup214	chr2R	Rev	NM_143782	Intron	6	22920648	22920745	98
Nup214	chr2R	Rev	NM_143782	Intron	5	22921942	22921997	56
Nup214	chr2R	Rev	NM_143782	Intron	4	22922340	22922396	57
Nup214	chr2R	Rev	NM_143782	Intron	3	22922579	22922631	53
EMC8-9	chr2R	Rev	NM_137887	Intron	1	22881921	22882401	481
Gmer	chr2R	Rev	NM_137890	Intron	3	22887794	22887849	56
Gmer	chr2R	Rev	NM_137890	Intron	2	22888408	22888465	58
Gmer	chr2R	Rev	NM_137890	Intron	1	22888581	22888634	54
Nup214	chr2R	Rev	NM_143782	Intron	2	22924365	22924423	59
Nup214	chr2R	Rev	NM_143782	Intron	1	22924563	22924618	56
CG13531	chr2R	Rev	NM_001299819	Intron	5	22848139	22848196	58
CG13531	chr2R	Rev	NM_001299819	Intron	4	22848359	22848427	69
CG13531	chr2R	Rev	NM_001299819	Intron	3	22849486	22849543	58
CG13531	chr2R	Rev	NM_001299819	Intron	2	22851017	22851068	52
CG13531	chr2R	Rev	NM_001299819	Intron	1	22852542	22852635	94
CG30187	chr2R	Rev	NM_001259546	Intron	6	22917299	22917350	52
CG30187	chr2R	Rev	NM_001259546	Intron	5	22917470	22917533	64
CG30187	chr2R	Rev	NM_001259546	Intron	4	22917583	22917633	51
CG30187	chr2R	Rev	NM_001259546	Intron	3	22918198	22918259	62
CG30187	chr2R	Rev	NM_001259546	Intron	2	22918409	22918465	57
CG30187	chr2R	Rev	NM_001259546	Intron	1	22918512	22918567	56
CG3788	chr2R	Rev	NM_001202062	Intron	4	22932307	22932363	57
CG3788	chr2R	Rev	NM_001202062	Intron	3	22933048	22933118	71
CG3788	chr2R	Rev	NM_001202062	Intron	2	22933319	22933383	65
CG3788	chr2R	Rev	NM_001202062	Intron	1	22933509	22933600	92
inaD	chr2R	Rev	NM_001259541	Intron	8	22855954	22856023	70
inaD	chr2R	Rev	NM_001259541	Intron	7	22856321	22856380	60
inaD	chr2R	Rev	NM_001259541	Intron	6	22856521	22856577	57
inaD	chr2R	Rev	NM_001259541	Intron	5	22856690	22856748	59
inaD	chr2R	Rev	NM_001259541	Intron	4	22856974	22857037	64
inaD	chr2R	Rev	NM_001259541	Intron	3	22857394	22857455	62
inaD	chr2R	Rev	NM_001259541	Intron	2	22857547	22857600	54
inaD	chr2R	Rev	NM_001259541	Intron	1	22858212	22858561	350
CG3831	chr2R	Rev	NM_001274217	Intron	3	22940059	22940371	313
CG3831	chr2R	Rev	NM_001274217	Intron	2	22940530	22940614	85
CG3831	chr2R	Rev	NM_001274217	Intron	1	22940669	22940961	293
CG42741	chr2R	Rev	NM_137903	Intron	4	23012292	23012410	119
CG42741	chr2R	Rev	NM_137903	Intron	3	23013221	23038961	25741
CG42741	chr2R	Rev	NM_137903	Intron	2	23039020	23041342	2323
CG42741	chr2R	Rev	NM_137903	Intron	1	23041379	23041608	230
CG9890	chr2R	Rev	NM_137906	Intron	1	23063921	23063974	54
CG9896	chr2R	Rev	NM_137901	Intron	5	22994828	22994884	57
CG9896	chr2R	Rev	NM_137901	Intron	4	22995000	22995323	324
CG9896	chr2R	Rev	NM_137901	Intron	3	22995624	22995889	266
CG9896	chr2R	Rev	NM_137901	Intron	2	22996041	22996376	336
CG9896	chr2R	Rev	NM_137901	Intron	1	22996513	22998702	2190
CG9897	chr2R	Rev	NM_137900	Intron	1	22985851	22985905	55
DCTN3-p24	chr2R	Rev	NM_001274219	Intron	1	23061595	23061682	88
Art7	chr2R	Rev	NM_137909	Intron	2	23077036	23077090	55
Art7	chr2R	Rev	NM_137909	Intron	1	23077243	23077308	66
CG13544	chr2R	Rev	NM_137917	Intron	4	23139396	23139457	62
CG13544	chr2R	Rev	NM_137917	Intron	3	23139766	23139819	54
CG13544	chr2R	Rev	NM_137917	Intron	2	23140219	23140283	65
CG13544	chr2R	Rev	NM_137917	Intron	1	23140353	23140407	55
CG13545	chr2R	Rev	NM_137919	Intron	1	23158004	23158107	104
CG3215	chr2R	Rev	NM_137916	Intron	6	23128695	23128751	57
CG3215	chr2R	Rev	NM_137916	Intron	5	23128845	23128905	61
CG3215	chr2R	Rev	NM_137916	Intron	4	23129060	23129113	54
CG3215	chr2R	Rev	NM_137916	Intron	3	23129298	23129356	59
CG3215	chr2R	Rev	NM_137916	Intron	2	23129546	23129626	81
CG3215	chr2R	Rev	NM_137916	Intron	1	23129834	23129898	65
CG9876	chr2R	Rev	NM_137912	Intron	2	23090701	23090880	180
CG9876	chr2R	Rev	NM_137912	Intron	1	23091108	23093710	2603
Fib	chr2R	Rev	NM_079093	Intron	2	23073643	23074023	381
Fib	chr2R	Rev	NM_079093	Intron	1	23074464	23074581	118
Gr59c	chr2R	Rev	NM_166586	Intron	1	23102636	23102698	63
Gr59d	chr2R	Rev	NM_137914	Intron	1	23104094	23104149	56
CG12782	chr2R	Rev	NM_137928	Intron	1	23264944	23264999	56
CG30412	chr2R	Rev	NM_001299834	Intron	1	23319026	23319113	88
CG30416	chr2R	Rev	NM_001299835	Intron	1	23322074	23322140	67
CG3124	chr2R	Rev	NM_001299832	Intron	3	23282960	23283017	58
CG3124	chr2R	Rev	NM_001299832	Intron	2	23283104	23283152	49
CG3124	chr2R	Rev	NM_001299832	Intron	1	23283854	23283911	58
CG13551	chr2R	Rev	NM_144045	Intron	3	23378178	23382614	4437
CG13551	chr2R	Rev	NM_144045	Intron	2	23382760	23383047	288
CG13551	chr2R	Rev	NM_144045	Intron	1	23383123	23383364	242
CG30414	chr2R	Rev	NM_001169793	Intron	3	23384647	23384701	55
CG30414	chr2R	Rev	NM_001169793	Intron	2	23384950	23385004	55
CG30414	chr2R	Rev	NM_001169793	Intron	1	23385048	23385112	65
CG3520	chr2R	Rev	NM_137948	Intron	7	23397090	23397144	55
CG3520	chr2R	Rev	NM_137948	Intron	6	23397804	23397864	61
CG3520	chr2R	Rev	NM_137948	Intron	5	23398944	23399003	60
CG3520	chr2R	Rev	NM_137948	Intron	4	23399216	23399271	56
CG3500	chr2R	Rev	NM_137939	Intron	2	23356671	23356855	185
CG3500	chr2R	Rev	NM_137939	Intron	1	23357158	23357218	61
CG3502	chr2R	Rev	NM_137937	Intron	5	23343700	23343758	59
CG3502	chr2R	Rev	NM_137937	Intron	4	23344262	23344316	55
CG3502	chr2R	Rev	NM_137937	Intron	3	23345722	23345790	69
CG3502	chr2R	Rev	NM_137937	Intron	2	23345947	23346003	57
CG3502	chr2R	Rev	NM_137937	Intron	1	23346471	23347296	826
CG3520	chr2R	Rev	NM_137948	Intron	1	23401903	23402108	206
CG3530	chr2R	Rev	NM_137947	Intron	9	23389659	23389718	60
CG3530	chr2R	Rev	NM_137947	Intron	8	23389942	23390005	64
CG13557	chr2R	Rev	NM_137954	Intron	1	23475992	23476276	285
CG3906	chr2R	Rev	NM_137958	Intron	1	23511486	23511576	91
Gr59e	chr2R	Rev	NM_176251	Intron	2	23541162	23541221	60
Gr59e	chr2R	Rev	NM_176251	Intron	1	23541378	23541443	66
Or59b	chr2R	Rev	NM_079098	Intron	2	23470471	23470524	54
Or59b	chr2R	Rev	NM_079098	Intron	1	23470883	23470940	58
Or59c	chr2R	Rev	NM_079099	Intron	1	23472773	23472827	55
RabX1	chr2R	Rev	NM_079974	Intron	2	23520967	23522058	1092
RabX1	chr2R	Rev	NM_079974	Intron	1	23522193	23523227	1035
Rrp4	chr2R	Rev	NM_137963	Intron	1	23555629	23555691	63
bw	chr2R	Rev	NM_079100	Intron	8	23528441	23528499	59
bw	chr2R	Rev	NM_079100	Intron	7	23528957	23529008	52
bw	chr2R	Rev	NM_079100	Intron	6	23529111	23529165	55
bw	chr2R	Rev	NM_079100	Intron	5	23529272	23529338	67
bw	chr2R	Rev	NM_079100	Intron	4	23529534	23529591	58
bw	chr2R	Rev	NM_079100	Intron	3	23529627	23537148	7522
bw	chr2R	Rev	NM_079100	Intron	2	23537708	23537763	56
bw	chr2R	Rev	NM_079100	Intron	1	23537997	23538084	88
pita	chr2R	Rev	NM_137962	Intron	2	23549892	23549947	56
pita	chr2R	Rev	NM_137962	Intron	1	23551037	23554254	3218
ppk3	chr2R	Rev	NM_166606	Intron	5	23538912	23538969	58
ppk3	chr2R	Rev	NM_166606	Intron	4	23539325	23539579	255
ppk3	chr2R	Rev	NM_166606	Intron	3	23539659	23539755	97
ppk3	chr2R	Rev	NM_166606	Intron	2	23539860	23539926	67
ppk3	chr2R	Rev	NM_166606	Intron	1	23540024	23540081	58
wmd	chr2R	Rev	NM_001103966	Intron	2	23545992	23547489	1498
CG42560	chr2R	Rev	NM_001169795	Intron	6	23599695	23599756	62
CG42560	chr2R	Rev	NM_001169795	Intron	5	23599821	23599879	59
CG42560	chr2R	Rev	NM_001169795	Intron	4	23599957	23600046	90
CG42560	chr2R	Rev	NM_001169795	Intron	3	23600256	23600313	58
CG42560	chr2R	Rev	NM_001169795	Intron	2	23600381	23600438	58
CG42560	chr2R	Rev	NM_001169795	Intron	1	23600550	23600604	55
IM18	chr2R	Rev	NM_001032276	Intron	2	23601483	23601550	68
IM18	chr2R	Rev	NM_001032276	Intron	1	23601621	23601673	53
CG30183	chr2R	Rev	NM_001144273	Intron	7	23691524	23691576	53
CG30183	chr2R	Rev	NM_001144273	Intron	6	23692441	23692611	171
CG30183	chr2R	Rev	NM_001144273	Intron	5	23692801	23692858	58
CG30183	chr2R	Rev	NM_001144273	Intron	4	23693732	23695279	1548
CG30183	chr2R	Rev	NM_001144273	Intron	3	23696266	23696441	176
CG30183	chr2R	Rev	NM_001144273	Intron	2	23697142	23697194	53
CG30183	chr2R	Rev	NM_001144273	Intron	1	23697609	23697666	58
Eglp2	chr2R	Rev	NM_176253	Intron	2	23604057	23604392	336
Eglp2	chr2R	Rev	NM_176253	Intron	1	23604952	23616510	11559
l(2)efl	chr2R	Rev	NM_001274227	Intron	2	23684933	23684994	62
l(2)efl	chr2R	Rev	NM_001274227	Intron	1	23685386	23685475	90
sigmar	chr2R	Rev	NM_166622	Intron	3	23700241	23700297	57
sigmar	chr2R	Rev	NM_166622	Intron	2	23700591	23700800	210
sigmar	chr2R	Rev	NM_166622	Intron	1	23700870	23702110	1241
CG42559	chr2R	Rev	NM_166612	Intron	6	23599695	23599756	62
CG42559	chr2R	Rev	NM_166612	Intron	5	23599821	23599879	59
CG42559	chr2R	Rev	NM_166612	Intron	4	23599957	23600046	90
CG42559	chr2R	Rev	NM_166612	Intron	3	23600256	23600313	58
CG42559	chr2R	Rev	NM_166612	Intron	2	23600381	23600438	58
CG42559	chr2R	Rev	NM_166612	Intron	1	23600550	23600604	55
Eglp4	chr2R	Rev	NM_166615	Intron	2	23608052	23608131	80
Eglp4	chr2R	Rev	NM_166615	Intron	1	23608682	23614592	5911
CG10332	chr2R	Rev	NM_137965	Intron	2	23601483	23601550	68
CG10332	chr2R	Rev	NM_137965	Intron	1	23601621	23601673	53
Eglp3	chr2R	Rev	NM_137968	Intron	1	23605977	23606040	64
