Gene name	Chromosome/scaffold name	Strand direction	Transcript	Intron/Exon	Intron/Exon number	Start (bp)	End (bp)	Length
CG31207	chr3R	Rev	NM_169943	Exon	3	21046032	21046271	240
CG31207	chr3R	Rev	NM_169943	Exon	2	21046336	21046819	484
CG17278	chr3R	Rev	NM_143973	Exon	3	21021044	21021304	261
CG17278	chr3R	Rev	NM_143973	Exon	2	21021405	21021584	180
CG17278	chr3R	Rev	NM_143973	Exon	1	21022671	21024163	1493
CG31189	chr3R	Rev	NM_169942	Exon	3	21044898	21045143	246
CG31189	chr3R	Rev	NM_169942	Exon	2	21045201	21045684	484
CG31189	chr3R	Rev	NM_169942	Exon	1	21045742	21045842	101
CG7044	chr3R	Rev	NM_142683	Exon	6	21098229	21099222	994
CG7044	chr3R	Rev	NM_142683	Exon	5	21099290	21099462	173
CG7044	chr3R	Rev	NM_142683	Exon	4	21099521	21099725	205
CG7044	chr3R	Rev	NM_142683	Exon	3	21099790	21101134	1345
CG7044	chr3R	Rev	NM_142683	Exon	2	21101195	21101378	184
CG7044	chr3R	Rev	NM_142683	Exon	1	21101449	21101718	270
HHEX	chr3R	Rev	NM_142681	Exon	2	21076862	21077395	534
HHEX	chr3R	Rev	NM_142681	Exon	1	21080194	21080926	733
RhoGAP93B	chr3R	Rev	NM_142682	Exon	14	21083043	21084070	1028
RhoGAP93B	chr3R	Rev	NM_142682	Exon	13	21084135	21084289	155
RhoGAP93B	chr3R	Rev	NM_142682	Exon	12	21084353	21084476	124
RhoGAP93B	chr3R	Rev	NM_142682	Exon	11	21084538	21084654	117
RhoGAP93B	chr3R	Rev	NM_142682	Exon	10	21084719	21084899	181
RhoGAP93B	chr3R	Rev	NM_142682	Exon	9	21084960	21085103	144
CG10827	chr3R	Rev	NM_142674	Exon	2	21005160	21005587	428
CG10827	chr3R	Rev	NM_142674	Exon	1	21005745	21006990	1246
CG17279	chr3R	Rev	NM_001300508	Exon	4	21050014	21050286	273
CG17279	chr3R	Rev	NM_001300508	Exon	3	21050346	21050613	268
CG17279	chr3R	Rev	NM_001300508	Exon	2	21050682	21050829	148
CG17279	chr3R	Rev	NM_001300508	Exon	1	21050891	21050943	53
CG7079	chr3R	Rev	NM_001300507	Exon	3	21047462	21048041	580
CG7079	chr3R	Rev	NM_001300507	Exon	2	21048112	21048598	487
CG7079	chr3R	Rev	NM_001300507	Exon	1	21048660	21048829	170
Mvl	chr3R	Rev	NM_001275866	Exon	12	21051383	21052242	860
Mvl	chr3R	Rev	NM_001275866	Exon	11	21055345	21055415	71
Mvl	chr3R	Rev	NM_001275866	Exon	10	21055632	21055723	92
Mvl	chr3R	Rev	NM_001275866	Exon	9	21055787	21055902	116
Mvl	chr3R	Rev	NM_001275866	Exon	8	21055964	21056409	446
Mvl	chr3R	Rev	NM_001275866	Exon	7	21056468	21056626	159
Mvl	chr3R	Rev	NM_001275866	Exon	6	21056695	21056850	156
Mvl	chr3R	Rev	NM_001275866	Exon	5	21057576	21057714	139
Mvl	chr3R	Rev	NM_001275866	Exon	4	21057787	21057951	165
Mvl	chr3R	Rev	NM_001275866	Exon	3	21058016	21058200	185
Mvl	chr3R	Rev	NM_001275866	Exon	2	21058261	21058468	208
CG43446	chr3R	Rev	NM_001260288	Exon	2	20986504	20987265	762
CG43446	chr3R	Rev	NM_001260288	Exon	1	20987332	20987936	605
CG3337	chr3R	Rev	NM_001316498	Exon	2	21220704	21223194	2491
CG3337	chr3R	Rev	NM_001316498	Exon	1	21223257	21223584	328
Smyd5	chr3R	Rev	NM_142698	Exon	4	21217268	21217711	444
Smyd5	chr3R	Rev	NM_142698	Exon	3	21217771	21217948	178
Smyd5	chr3R	Rev	NM_142698	Exon	2	21218004	21218618	615
Smyd5	chr3R	Rev	NM_142698	Exon	1	21218673	21218791	119
Bdbt	chr3R	Rev	NM_142686	Exon	1	21117857	21118856	1000
CG7009	chr3R	Rev	NM_142690	Exon	3	21132734	21132944	211
CG7009	chr3R	Rev	NM_142690	Exon	2	21133000	21133649	650
CG7009	chr3R	Rev	NM_142690	Exon	1	21133705	21133881	177
Obp93a	chr3R	Rev	NM_142688	Exon	4	21128950	21129149	200
Obp93a	chr3R	Rev	NM_142688	Exon	3	21129204	21129360	157
Obp93a	chr3R	Rev	NM_142688	Exon	2	21129428	21129562	135
Obp93a	chr3R	Rev	NM_142688	Exon	1	21129619	21129717	99
Sec15	chr3R	Rev	NM_142685	Exon	3	21105046	21106571	1526
Sec15	chr3R	Rev	NM_142685	Exon	2	21106636	21107753	1118
Sec15	chr3R	Rev	NM_142685	Exon	1	21107818	21107972	155
cDIP	chr3R	Rev	NM_142694	Exon	1	21159238	21161092	1855
Snmp1	chr3R	Rev	NM_001275874	Exon	7	21165167	21166011	845
Snmp1	chr3R	Rev	NM_001275874	Exon	6	21166072	21166250	179
Snmp1	chr3R	Rev	NM_001275874	Exon	5	21166311	21166817	507
Snmp1	chr3R	Rev	NM_001275874	Exon	4	21166886	21167140	255
Snmp1	chr3R	Rev	NM_001275874	Exon	3	21167586	21167733	148
Snmp1	chr3R	Rev	NM_001275874	Exon	2	21167800	21167957	158
Snmp1	chr3R	Rev	NM_001275874	Exon	1	21168018	21168205	188
slmb	chr3R	Rev	NM_001275873	Exon	8	21119252	21120739	1488
slmb	chr3R	Rev	NM_001275873	Exon	7	21120834	21120969	136
slmb	chr3R	Rev	NM_001275873	Exon	6	21121030	21121219	190
slmb	chr3R	Rev	NM_001275873	Exon	5	21121553	21122007	455
slmb	chr3R	Rev	NM_001275873	Exon	4	21122072	21122251	180
slmb	chr3R	Rev	NM_001275873	Exon	3	21122322	21122593	272
slmb	chr3R	Rev	NM_001275873	Exon	2	21125162	21125384	223
slmb	chr3R	Rev	NM_001275873	Exon	1	21126938	21127485	548
CG3301	chr3R	Rev	NM_169954	Exon	4	21274243	21274441	199
CG3301	chr3R	Rev	NM_169954	Exon	3	21274503	21274590	88
CG3301	chr3R	Rev	NM_169954	Exon	2	21275378	21275580	203
CG3301	chr3R	Rev	NM_169954	Exon	1	21275639	21276249	611
AP-2sigma	chr3R	Rev	NM_142704	Exon	3	21269209	21269684	476
AP-2sigma	chr3R	Rev	NM_142704	Exon	2	21269745	21269894	150
AP-2sigma	chr3R	Rev	NM_142704	Exon	1	21269951	21270075	125
CG16791	chr3R	Rev	NM_001300514	Exon	15	21318300	21321157	2858
CG16791	chr3R	Rev	NM_001300514	Exon	14	21321222	21321419	198
CG3308	chr3R	Rev	NM_142706	Exon	4	21271078	21272093	1016
CG3308	chr3R	Rev	NM_142706	Exon	3	21272155	21272436	282
CG3308	chr3R	Rev	NM_142706	Exon	2	21272487	21272835	349
CG3308	chr3R	Rev	NM_142706	Exon	1	21273341	21273817	477
pre-mod(mdg4)-B	chr3R	Rev	NM_001316584	Exon	6	21354445	21355089	645
pre-mod(mdg4)-B	chr3R	Rev	NM_001316584	Exon	5	21355758	21356704	947
pre-mod(mdg4)-B	chr3R	Rev	NM_001316584	Exon	4	21356811	21356968	158
pre-mod(mdg4)-B	chr3R	Rev	NM_001316584	Exon	3	21357115	21357758	644
pre-mod(mdg4)-B	chr3R	Rev	NM_001316584	Exon	2	21358005	21359069	1065
pre-mod(mdg4)-B	chr3R	Rev	NM_001316584	Exon	1	21359363	21359768	406
CG6475	chr3R	Rev	NM_001104389	Exon	4	21397781	21398539	759
CG6475	chr3R	Rev	NM_001104389	Exon	3	21398659	21399324	666
CG6475	chr3R	Rev	NM_001104389	Exon	2	21399377	21399614	238
CG6475	chr3R	Rev	NM_001104389	Exon	1	21399723	21399742	20
lbe	chr3R	Rev	NM_079711	Exon	2	21441577	21442400	824
lbe	chr3R	Rev	NM_079711	Exon	1	21445085	21446537	1453
lbl	chr3R	Rev	NM_001275876	Exon	4	21409979	21410650	672
lbl	chr3R	Rev	NM_001275876	Exon	3	21410703	21410785	83
lbl	chr3R	Rev	NM_001275876	Exon	2	21411074	21411252	179
lbl	chr3R	Rev	NM_001275876	Exon	1	21433265	21434133	869
pre-mod(mdg4)-N	chr3R	Rev	NM_001316603	Exon	3	21370918	21371227	310
pre-mod(mdg4)-N	chr3R	Rev	NM_001316603	Exon	2	21371287	21372067	781
pre-mod(mdg4)-N	chr3R	Rev	NM_001316603	Exon	1	21372142	21373575	1434
pre-mod(mdg4)-O	chr3R	Rev	NM_001316605	Exon	3	21370918	21371227	310
pre-mod(mdg4)-O	chr3R	Rev	NM_001316605	Exon	2	21371287	21373080	1794
pre-mod(mdg4)-O	chr3R	Rev	NM_001316605	Exon	1	21373331	21373575	245
pre-mod(mdg4)-AA	chr3R	Rev	NM_001316607	Exon	3	21370918	21372067	1150
pre-mod(mdg4)-AA	chr3R	Rev	NM_001316607	Exon	2	21372142	21373080	939
pre-mod(mdg4)-AA	chr3R	Rev	NM_001316607	Exon	1	21373298	21373575	278
CG15498	chr3R	Rev	NM_142717	Exon	4	21567519	21567858	340
CG15498	chr3R	Rev	NM_142717	Exon	3	21568172	21568273	102
CG15498	chr3R	Rev	NM_142717	Exon	2	21568332	21568850	519
CG15498	chr3R	Rev	NM_142717	Exon	1	21568972	21569149	178
InR	chr3R	Rev	NM_001144621	Exon	13	21570248	21575916	5669
InR	chr3R	Rev	NM_001144621	Exon	12	21575988	21576292	305
InR	chr3R	Rev	NM_001144621	Exon	11	21576351	21577004	654
InR	chr3R	Rev	NM_001144621	Exon	10	21577068	21577182	115
InR	chr3R	Rev	NM_001144621	Exon	9	21577285	21577709	425
InR	chr3R	Rev	NM_001144621	Exon	8	21577784	21578146	363
InR	chr3R	Rev	NM_001144621	Exon	7	21578212	21578500	289
InR	chr3R	Rev	NM_001144621	Exon	6	21578560	21578729	170
InR	chr3R	Rev	NM_001144621	Exon	5	21578797	21579372	576
InR	chr3R	Rev	NM_001144621	Exon	4	21579470	21580688	1219
InR	chr3R	Rev	NM_001144621	Exon	3	21587953	21588009	57
Archease	chr3R	Rev	NM_142718	Exon	3	21661186	21662219	1034
Archease	chr3R	Rev	NM_142718	Exon	2	21662719	21662743	25
CG31176	chr3R	Rev	NM_169963	Exon	3	21672303	21673056	754
CG31176	chr3R	Rev	NM_169963	Exon	2	21673306	21673720	415
CG31176	chr3R	Rev	NM_169963	Exon	1	21718319	21719660	1342
CG34034	chr3R	Rev	NM_001170207	Exon	3	21738345	21738628	284
CG34034	chr3R	Rev	NM_001170207	Exon	2	21738696	21738938	243
CG34034	chr3R	Rev	NM_001170207	Exon	1	21739001	21739110	110
Sfp93F	chr3R	Rev	NM_001170206	Exon	2	21735909	21736130	222
Sfp93F	chr3R	Rev	NM_001170206	Exon	1	21736190	21736296	107
slou	chr3R	Rev	NM_001275879	Exon	4	21548661	21549242	582
slou	chr3R	Rev	NM_001275879	Exon	3	21549462	21549739	278
slou	chr3R	Rev	NM_001275879	Exon	2	21554532	21554790	259
slou	chr3R	Rev	NM_001275879	Exon	1	21555632	21557182	1551
Archease	chr3R	Rev	NM_142718	Exon	1	21662810	21662972	163
CG17819	chr3R	Rev	NM_142737	Exon	4	21884728	21884845	118
CG17819	chr3R	Rev	NM_142737	Exon	3	21884903	21885139	237
CG34148	chr3R	Rev	NM_001316610	Exon	3	21877870	21878077	208
CG34148	chr3R	Rev	NM_001316610	Exon	2	21878233	21878424	192
CG34148	chr3R	Rev	NM_001316610	Exon	1	21878487	21878686	200
CG6439	chr3R	Rev	NM_142743	Exon	6	22016391	22017218	828
CG6439	chr3R	Rev	NM_142743	Exon	5	22017341	22017922	582
CG6439	chr3R	Rev	NM_142743	Exon	4	22017980	22018096	117
CG6439	chr3R	Rev	NM_142743	Exon	3	22018624	22018716	93
CG6439	chr3R	Rev	NM_142743	Exon	2	22018780	22018827	48
CG6439	chr3R	Rev	NM_142743	Exon	1	22018992	22019184	193
Ir94b	chr3R	Rev	NM_169994	Exon	1	22115471	22117249	1779
Ir94c	chr3R	Rev	NM_169995	Exon	1	22117640	22119454	1815
CG13409	chr3R	Rev	NM_142747	Exon	7	22029440	22030079	640
CG13409	chr3R	Rev	NM_142747	Exon	6	22030146	22030248	103
CG13409	chr3R	Rev	NM_142747	Exon	5	22030306	22030583	278
CG13409	chr3R	Rev	NM_142747	Exon	4	22030641	22030740	100
CG13409	chr3R	Rev	NM_142747	Exon	3	22030816	22030896	81
CG13409	chr3R	Rev	NM_142747	Exon	2	22030950	22031206	257
CG13409	chr3R	Rev	NM_142747	Exon	1	22031273	22031900	628
CG5778	chr3R	Rev	NM_142751	Exon	2	22085374	22085865	492
CG5778	chr3R	Rev	NM_142751	Exon	1	22086233	22086397	165
CG6015	chr3R	Rev	NM_142748	Exon	3	22032150	22032759	610
CG6015	chr3R	Rev	NM_142748	Exon	2	22032820	22033298	479
CG6015	chr3R	Rev	NM_142748	Exon	1	22033364	22034286	923
CG6028	chr3R	Rev	NM_142745	Exon	3	22024259	22024854	596
CG6028	chr3R	Rev	NM_142745	Exon	2	22024926	22025053	128
CG6028	chr3R	Rev	NM_142745	Exon	1	22025140	22025506	367
Cchl	chr3R	Rev	NM_142746	Exon	3	22025975	22026390	416
Cchl	chr3R	Rev	NM_142746	Exon	2	22026448	22027066	619
Cchl	chr3R	Rev	NM_142746	Exon	1	22027160	22027480	321
CG45099	chr3R	Rev	NM_001300529	Exon	3	22032150	22032759	610
CG45099	chr3R	Rev	NM_001300529	Exon	2	22032820	22033298	479
CG45099	chr3R	Rev	NM_001300529	Exon	1	22033364	22034286	923
CG5382	chr3R	Rev	NM_170003	Exon	5	22364573	22364957	385
CG5382	chr3R	Rev	NM_170003	Exon	4	22365019	22365220	202
CG5382	chr3R	Rev	NM_170003	Exon	3	22365276	22365469	194
CG5382	chr3R	Rev	NM_170003	Exon	2	22365537	22365648	112
CG5382	chr3R	Rev	NM_170003	Exon	1	22365712	22365983	272
CG13850	chr3R	Rev	NM_142781	Exon	7	22408566	22408880	315
CG13850	chr3R	Rev	NM_142781	Exon	6	22408940	22409009	70
CG13850	chr3R	Rev	NM_142781	Exon	5	22409063	22409337	275
CG13850	chr3R	Rev	NM_142781	Exon	4	22409399	22409648	250
CG13850	chr3R	Rev	NM_142781	Exon	3	22409712	22410422	711
CG13850	chr3R	Rev	NM_142781	Exon	2	22410486	22410681	196
CG13850	chr3R	Rev	NM_142781	Exon	1	22410857	22410915	59
CG13857	chr3R	Rev	NM_142778	Exon	2	22392189	22393525	1337
CG13857	chr3R	Rev	NM_142778	Exon	1	22394007	22394104	98
CG5386	chr3R	Rev	NM_142766	Exon	3	22341236	22341470	235
CG5386	chr3R	Rev	NM_142766	Exon	2	22341540	22342037	498
CG5386	chr3R	Rev	NM_142766	Exon	1	22342129	22342251	123
CG5388	chr3R	Rev	NM_001300533	Exon	3	22334257	22334928	672
CG5388	chr3R	Rev	NM_001300533	Exon	2	22337122	22337630	509
CG5388	chr3R	Rev	NM_001300533	Exon	1	22340165	22340307	143
CG5391	chr3R	Rev	NM_142764	Exon	2	22333088	22333692	605
CG5391	chr3R	Rev	NM_142764	Exon	1	22333974	22334150	177
CG34377	chr3R	Rev	NM_001275901	Exon	8	22308663	22312077	3415
CG34377	chr3R	Rev	NM_001275901	Exon	7	22312139	22312216	78
CG34377	chr3R	Rev	NM_001275901	Exon	6	22314660	22314766	107
CG34377	chr3R	Rev	NM_001275901	Exon	5	22314995	22315172	178
CG34377	chr3R	Rev	NM_001275901	Exon	4	22315545	22315799	255
CG34377	chr3R	Rev	NM_001275901	Exon	3	22318346	22318989	644
CG34377	chr3R	Rev	NM_001275901	Exon	2	22323139	22323364	226
CG34377	chr3R	Rev	NM_001275901	Exon	1	22323725	22324094	370
CG5379	chr3R	Rev	NM_001275904	Exon	7	22386489	22386990	502
CG5379	chr3R	Rev	NM_001275904	Exon	6	22387059	22387321	263
CG5379	chr3R	Rev	NM_001275904	Exon	5	22387379	22387576	198
CG33093	chr3R	Rev	NM_176538	Exon	4	22530694	22530807	114
CG33093	chr3R	Rev	NM_176538	Exon	3	22530871	22531013	143
CG34288	chr3R	Rev	NM_001104400	Exon	2	22446763	22447135	373
CG34288	chr3R	Rev	NM_001104400	Exon	1	22447201	22447263	63
CG12499	chr3R	Rev	NM_142787	Exon	2	22440152	22446086	5935
CG12499	chr3R	Rev	NM_142787	Exon	1	22446139	22446587	449
CG13847	chr3R	Rev	NM_142786	Exon	4	22425214	22425595	382
CG13847	chr3R	Rev	NM_142786	Exon	3	22425704	22426730	1027
CG13847	chr3R	Rev	NM_142786	Exon	2	22426839	22428020	1182
CG13847	chr3R	Rev	NM_142786	Exon	1	22435659	22436150	492
CG33093	chr3R	Rev	NM_176538	Exon	2	22531071	22531676	606
CG33093	chr3R	Rev	NM_176538	Exon	1	22531731	22531922	192
CG33099	chr3R	Rev	NM_176537	Exon	5	22528920	22529118	199
CG33099	chr3R	Rev	NM_176537	Exon	4	22529180	22529322	143
CG33099	chr3R	Rev	NM_176537	Exon	3	22529385	22529987	603
CG33099	chr3R	Rev	NM_176537	Exon	2	22530039	22530136	98
CG33099	chr3R	Rev	NM_176537	Exon	1	22530368	22530572	205
CG5326	chr3R	Rev	NM_142803	Exon	5	22532174	22532906	733
CG5326	chr3R	Rev	NM_142803	Exon	4	22532969	22533268	300
CG5326	chr3R	Rev	NM_142803	Exon	3	22533336	22533593	258
CG5326	chr3R	Rev	NM_142803	Exon	2	22533684	22533779	96
CG5326	chr3R	Rev	NM_142803	Exon	1	22539613	22539919	307
CG5346	chr3R	Rev	NM_142801	Exon	6	22520087	22520386	300
CG5346	chr3R	Rev	NM_142801	Exon	5	22520504	22520688	185
CG5346	chr3R	Rev	NM_142801	Exon	4	22521035	22521790	756
CG5346	chr3R	Rev	NM_142801	Exon	3	22522034	22522149	116
CG5346	chr3R	Rev	NM_142801	Exon	2	22526788	22527083	296
CG5346	chr3R	Rev	NM_142801	Exon	1	22528396	22528663	268
CG5376	chr3R	Rev	NM_142797	Exon	3	22488033	22488150	118
Nop56	chr3R	Rev	NM_142783	Exon	3	22419095	22420322	1228
Nop56	chr3R	Rev	NM_142783	Exon	2	22420388	22420790	403
Nop56	chr3R	Rev	NM_142783	Exon	1	22420954	22421068	115
pinta	chr3R	Rev	NM_001300537	Exon	3	22423316	22423794	479
pinta	chr3R	Rev	NM_001300537	Exon	2	22423852	22424081	230
pinta	chr3R	Rev	NM_001300537	Exon	1	22424298	22424929	632
CG33107	chr3R	Rev	NM_176540	Exon	6	22583352	22583523	172
CG33107	chr3R	Rev	NM_176540	Exon	5	22583595	22583641	47
CG33107	chr3R	Rev	NM_176540	Exon	4	22583699	22583929	231
CG33107	chr3R	Rev	NM_176540	Exon	3	22583988	22584191	204
CG33107	chr3R	Rev	NM_176540	Exon	2	22584250	22584435	186
CG33107	chr3R	Rev	NM_176540	Exon	1	22584492	22584718	227
loco	chr3R	Rev	NM_170030	Exon	5	22619968	22620855	888
loco	chr3R	Rev	NM_170030	Exon	4	22620923	22622063	1141
loco	chr3R	Rev	NM_170030	Exon	3	22622124	22622906	783
loco	chr3R	Rev	NM_170030	Exon	2	22636801	22638947	2147
loco	chr3R	Rev	NM_170030	Exon	1	22639017	22639387	371
CG31156	chr3R	Rev	NM_142813	Exon	11	22608670	22609083	414
CG31156	chr3R	Rev	NM_142813	Exon	10	22609146	22609275	130
CG31156	chr3R	Rev	NM_142813	Exon	9	22609349	22609481	133
CG31156	chr3R	Rev	NM_142813	Exon	8	22610722	22610952	231
CG31156	chr3R	Rev	NM_142813	Exon	7	22611010	22611199	190
CG31156	chr3R	Rev	NM_142813	Exon	6	22611252	22611451	200
CG31156	chr3R	Rev	NM_142813	Exon	5	22611521	22611803	283
CG31156	chr3R	Rev	NM_142813	Exon	4	22611863	22612233	371
CG31156	chr3R	Rev	NM_142813	Exon	3	22612293	22612724	432
CG31156	chr3R	Rev	NM_142813	Exon	2	22612790	22613284	495
CG31156	chr3R	Rev	NM_142813	Exon	1	22613343	22613656	314
CG5278	chr3R	Rev	NM_142806	Exon	4	22558342	22559268	927
CG5278	chr3R	Rev	NM_142806	Exon	3	22559610	22560175	566
CG5278	chr3R	Rev	NM_142806	Exon	2	22560249	22560429	181
CG5278	chr3R	Rev	NM_142806	Exon	1	22562525	22562572	48
Dph5	chr3R	Rev	NM_079728	Exon	2	22582028	22582915	888
Dph5	chr3R	Rev	NM_079728	Exon	1	22582986	22583225	240
btn	chr3R	Rev	NM_170026	Exon	1	22586149	22586625	477
CG13841	chr3R	Rev	NM_143984	Exon	3	22766732	22767437	706
CG13841	chr3R	Rev	NM_143984	Exon	2	22767505	22767581	77
CG13841	chr3R	Rev	NM_143984	Exon	1	22767648	22767699	52
CG17141	chr3R	Rev	NM_142837	Exon	2	22746446	22747272	827
CG17141	chr3R	Rev	NM_142837	Exon	1	22747328	22747599	272
CG4721	chr3R	Rev	NM_142841	Exon	1	22763960	22766172	2213
CG4723	chr3R	Rev	NM_142840	Exon	1	22761440	22763711	2272
CG4725	chr3R	Rev	NM_142839	Exon	1	22758810	22761076	2267
vret	chr3R	Rev	NM_142835	Exon	6	22742954	22743306	353
vret	chr3R	Rev	NM_142835	Exon	5	22743361	22743554	194
vret	chr3R	Rev	NM_142835	Exon	4	22743611	22743795	185
vret	chr3R	Rev	NM_142835	Exon	3	22743858	22744674	817
vret	chr3R	Rev	NM_142835	Exon	2	22744740	22745150	411
vret	chr3R	Rev	NM_142835	Exon	1	22745214	22745581	368
CCAP	chr3R	Rev	NM_142826	Exon	3	22700582	22701050	469
CCAP	chr3R	Rev	NM_142826	Exon	2	22701104	22701167	64
CCAP	chr3R	Rev	NM_142826	Exon	1	22701369	22702084	716
CG13842	chr3R	Rev	NM_142828	Exon	10	22704254	22704487	234
CG13842	chr3R	Rev	NM_142828	Exon	9	22704543	22705017	475
CG13842	chr3R	Rev	NM_142828	Exon	8	22705070	22705311	242
CG13842	chr3R	Rev	NM_142828	Exon	7	22705368	22705515	148
CG13842	chr3R	Rev	NM_142828	Exon	6	22705581	22705750	170
CG13842	chr3R	Rev	NM_142828	Exon	5	22705812	22705997	186
CG13842	chr3R	Rev	NM_142828	Exon	4	22706060	22706408	349
CG13842	chr3R	Rev	NM_142828	Exon	3	22706471	22706737	267
CG13842	chr3R	Rev	NM_142828	Exon	2	22706792	22706992	201
CG13842	chr3R	Rev	NM_142828	Exon	1	22707047	22707278	232
CG4813	chr3R	Rev	NM_142831	Exon	1	22724884	22726414	1531
CG4907	chr3R	Rev	NM_142829	Exon	2	22707786	22709902	2117
CG4907	chr3R	Rev	NM_142829	Exon	1	22709961	22710762	802
Dcr-1	chr3R	Rev	NM_079729	Exon	4	22734007	22734519	513
Dcr-1	chr3R	Rev	NM_079729	Exon	3	22734583	22736678	2096
Dcr-1	chr3R	Rev	NM_079729	Exon	2	22736736	22738344	1609
Dcr-1	chr3R	Rev	NM_079729	Exon	1	22738397	22741091	2695
Irp-1A	chr3R	Rev	NM_058023	Exon	7	22721320	22722259	940
Irp-1A	chr3R	Rev	NM_058023	Exon	6	22722324	22723095	772
Irp-1A	chr3R	Rev	NM_058023	Exon	5	22723159	22723259	101
Irp-1A	chr3R	Rev	NM_058023	Exon	4	22723322	22724051	730
Irp-1A	chr3R	Rev	NM_058023	Exon	3	22724118	22724287	170
CG31139	chr3R	Rev	NM_001275919	Exon	2	22747690	22748820	1131
CG31139	chr3R	Rev	NM_001275919	Exon	1	22748880	22749056	177
Gclm	chr3R	Rev	NM_001275916	Exon	1	22685006	22686510	1505
rumi	chr3R	Rev	NM_001275920	Exon	2	22749014	22750334	1321
rumi	chr3R	Rev	NM_001275920	Exon	1	22750389	22750597	209
wge	chr3R	Rev	NM_001275918	Exon	11	22710883	22711991	1109
wge	chr3R	Rev	NM_001275918	Exon	10	22712057	22712218	162
wge	chr3R	Rev	NM_001275918	Exon	9	22712295	22712474	180
wge	chr3R	Rev	NM_001275918	Exon	8	22712805	22713364	560
wge	chr3R	Rev	NM_001275918	Exon	7	22713585	22713843	259
wge	chr3R	Rev	NM_001275918	Exon	6	22713907	22714474	568
wge	chr3R	Rev	NM_001275918	Exon	5	22714534	22716667	2134
wge	chr3R	Rev	NM_001275918	Exon	4	22716934	22717050	117
wge	chr3R	Rev	NM_001275918	Exon	3	22717207	22717341	135
wge	chr3R	Rev	NM_001275918	Exon	2	22719871	22720017	147
wge	chr3R	Rev	NM_001275918	Exon	1	22720079	22721150	1072
CG13840	chr3R	Rev	NM_142845	Exon	1	22814483	22816178	1696
CG13833	chr3R	Rev	NM_142854	Exon	5	23033284	23033729	446
CG13833	chr3R	Rev	NM_142854	Exon	4	23033797	23033869	73
CG13833	chr3R	Rev	NM_142854	Exon	3	23033935	23034111	177
CG13833	chr3R	Rev	NM_142854	Exon	2	23034228	23034383	156
CG13833	chr3R	Rev	NM_142854	Exon	1	23035340	23035563	224
CG17111	chr3R	Rev	NM_142862	Exon	8	23062713	23063693	981
CG17111	chr3R	Rev	NM_142862	Exon	7	23063756	23063953	198
CG17111	chr3R	Rev	NM_142862	Exon	6	23064012	23064225	214
CG17111	chr3R	Rev	NM_142862	Exon	5	23064282	23064462	181
CG17111	chr3R	Rev	NM_142862	Exon	4	23064561	23064801	241
CG34375	chr3R	Rev	NM_142852	Exon	5	23000139	23001581	1443
CG34375	chr3R	Rev	NM_142852	Exon	4	23002842	23003013	172
CG34375	chr3R	Rev	NM_142852	Exon	3	23006595	23006681	87
CG34375	chr3R	Rev	NM_142852	Exon	2	23008002	23008321	320
CG34375	chr3R	Rev	NM_142852	Exon	1	23010367	23010562	196
CG31365	chr3R	Rev	NM_170050	Exon	3	23123962	23125001	1040
CG31365	chr3R	Rev	NM_170050	Exon	2	23125062	23125195	134
CG31365	chr3R	Rev	NM_170050	Exon	1	23125262	23126422	1161
CG31457	chr3R	Rev	NM_170051	Exon	2	23126581	23127045	465
CG31457	chr3R	Rev	NM_170051	Exon	1	23127105	23127981	877
Cow	chr3R	Rev	NM_001104413	Exon	11	23070516	23072728	2213
CG13829	chr3R	Rev	NM_142872	Exon	2	23160477	23161155	679
CG13829	chr3R	Rev	NM_142872	Exon	1	23161208	23161338	131
Rassf	chr3R	Rev	NM_142869	Exon	8	23114014	23114733	720
Rassf	chr3R	Rev	NM_142869	Exon	7	23114799	23114903	105
Rassf	chr3R	Rev	NM_142869	Exon	6	23114964	23115290	327
Rassf	chr3R	Rev	NM_142869	Exon	5	23115352	23116772	1421
Rassf	chr3R	Rev	NM_142869	Exon	4	23116826	23117014	189
Rassf	chr3R	Rev	NM_142869	Exon	3	23117081	23117263	183
Rassf	chr3R	Rev	NM_142869	Exon	2	23117330	23117424	95
Rassf	chr3R	Rev	NM_142869	Exon	1	23117499	23117931	433
VhaAC39-2	chr3R	Rev	NM_142871	Exon	2	23158017	23158486	470
VhaAC39-2	chr3R	Rev	NM_142871	Exon	1	23158554	23159316	763
unk	chr3R	Rev	NM_001275931	Exon	7	23149653	23154137	4485
unk	chr3R	Rev	NM_001275931	Exon	6	23154194	23154774	581
unk	chr3R	Rev	NM_001275931	Exon	5	23154845	23154970	126
unk	chr3R	Rev	NM_001275931	Exon	4	23155809	23156011	203
unk	chr3R	Rev	NM_001275931	Exon	3	23156074	23156493	420
unk	chr3R	Rev	NM_001275931	Exon	2	23157501	23157710	210
unk	chr3R	Rev	NM_001275931	Exon	1	23157779	23157862	84
CG4467	chr3R	Rev	NM_001043282	Exon	13	23227727	23230604	2878
CG4467	chr3R	Rev	NM_001043282	Exon	12	23230678	23231049	372
CG4467	chr3R	Rev	NM_001043282	Exon	11	23231116	23231245	130
CG4467	chr3R	Rev	NM_001043282	Exon	10	23231302	23231564	263
CG4467	chr3R	Rev	NM_001043282	Exon	9	23231629	23231771	143
CG4467	chr3R	Rev	NM_001043282	Exon	8	23231841	23233200	1360
